Letterboxd list export v7
Date,Name,Tags,URL,Description
2023-12-23,Curations: Masterpieces,curations,https://boxd.it/r3tP8,"This curation contains films that I consider masterpieces of cinema throughout all ages and genres. Only films & shorts are included in this list. Films are sorted by release date in descending order.

All films include one or more of the following criteria:

<strong>1. Mastery in Direction and Writing</strong>
The film is masterfully directed and written, showcasing exceptional storytelling and film-making craftsmanship.

<strong>2. Authentic Portrayal of Human Experience</strong>
The film captures various facets of the human experience with unparalleled accuracy, making them relatable and thought-provoking.

<strong>3. Timelessness and Ageless Appeal</strong>
The film is considered timeless or has aged exceptionally well, to the point of sometimes transcending time itself. This can be due to the topics in question, the aesthetic quality, the acting, the cameras used, the composition techniques, or a combination of multiple factors.

<strong>4. Visual Excellence</strong>
The film is visually stunning, boasting breathtaking cinematography and aesthetics that enhance the overall viewing experience or can even create the full experience (style over substance).

<strong>5. Exceptional Soundtrack</strong>
The film features outstanding soundtracks that skillfully complement and enhance the scenes, creating a harmonious & coherent audio-visual experience.

<strong>6. Masterful Acting</strong>
The film features performances of the highest caliber, with actors and actresses delivering compelling and convincing portrayals. The actors and actresses in these films are extremely convincing in their respective roles, adding authenticity to the narratives.

<strong>7. Emotional Impact</strong>
The film provokes strong emotions, whether positive, negative, or a complex blend, leaving a lasting impression on the viewer.

<strong>8. Intellectual, Artistic, and Emotional Sophistication</strong>
The film exhibits intellectual, artistic, and emotional depth, providing a profound viewing experience.

<strong>9. Historical Significance</strong>
The film is considered a staple in depicting or playing a pivotal role in the most relevant historical moments.

<strong>10. Cultural & Historical Authenticity</strong>
The film depicts specific cultures & time-frames with authenticity, offering a window into the richness and diversity of human societies.

<strong>11. Innovative Storytelling</strong>
The film pushes the boundaries of traditional storytelling, exploring unique and inventive narrative techniques.

<strong>12. Boldness</strong>
The film is bold and includes topics or scenes that are difficult to depict.

<strong>13. Respect for the Audience</strong>
The film is smart enough as not to underestimate the audience, providing stimulating ideas, and letting the public think for themselves.

<strong>14. Cultural Impact</strong>
The film has left a lasting mark on the cultural landscape, influencing subsequent generations of filmmakers, artists, and even society as a whole. It has become a touchstone for discussions, references, and interpretations that extend beyond its initial release, showcasing its enduring cultural relevance."

Position,Name,Year,URL,Description
1,Anatomy of a Fall,2023,https://boxd.it/yuDE,
2,Infinity Pool,2023,https://boxd.it/oPSK,
3,You Won't Be Alone,2022,https://boxd.it/xjIG,
4,Dune,2021,https://boxd.it/fA7G,
5,Titane,2021,https://boxd.it/nlQC,
6,The Innocents,2021,https://boxd.it/oAlc,
7,Possessor,2020,https://boxd.it/fsJW,
8,1917,2019,https://boxd.it/jj4y,
9,Color Out of Space,2019,https://boxd.it/k1HY,
10,Mosul,2019,https://boxd.it/mRBW,
11,Anima,2019,https://boxd.it/mxuc,
12,Midsommar,2019,https://boxd.it/jhxe,
13,Parasite,2019,https://boxd.it/hTha,
14,The Lighthouse,2019,https://boxd.it/icFU,
15,Daniel Isn't Real,2019,https://boxd.it/jAx8,
16,Suspiria,2018,https://boxd.it/cioI,
17,The Favourite,2018,https://boxd.it/d2hI,
18,Burning,2018,https://boxd.it/hHUa,
19,The House That Jack Built,2018,https://boxd.it/dWO4,
20,Annihilation,2018,https://boxd.it/9yzm,
21,Hereditary,2018,https://boxd.it/hNVe,
22,Mandy,2018,https://boxd.it/gtti,
23,mother!,2017,https://boxd.it/dgRU,
24,The Killing of a Sacred Deer,2017,https://boxd.it/dZ5G,
25,The Square,2017,https://boxd.it/e5YW,
26,Get Out,2017,https://boxd.it/eOCm,
27,Hounds of Love,2016,https://boxd.it/enoi,
28,The Revenant,2015,https://boxd.it/8H5e,
29,Room,2015,https://boxd.it/7T0y,
30,Youth,2015,https://boxd.it/9Y7S,
31,The Witch,2015,https://boxd.it/9X0m,
32,Ex Machina,2015,https://boxd.it/7T2k,
33,Interstellar,2014,https://boxd.it/4VZ8,
34,Gone Girl,2014,https://boxd.it/6hQu,
35,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/5RFA,
36,The Treatment,2014,https://boxd.it/7mRY,
37,Whiplash,2014,https://boxd.it/7bQA,
38,Coherence,2013,https://boxd.it/6xza,
39,The Great Beauty,2013,https://boxd.it/5ty6,
40,Django Unchained,2012,https://boxd.it/2cCk,
41,Drive,2011,https://boxd.it/IG,
42,The Tree of Life,2011,https://boxd.it/1Zu8,
43,Black Swan,2010,https://boxd.it/Sw0,
44,Inception,2010,https://boxd.it/1skk,
45,The Road,2009,https://boxd.it/1CWI,
46,Inglourious Basterds,2009,https://boxd.it/1JzG,
47,Watchmen,2009,https://boxd.it/1QE4,
48,The Curious Case of Benjamin Button,2008,https://boxd.it/23Fk,
49,There Will Be Blood,2007,https://boxd.it/20Z2,
50,No Country for Old Men,2007,https://boxd.it/21ew,
51,Casino Royale,2006,https://boxd.it/1alk,
52,Perfume: The Story of a Murderer,2006,https://boxd.it/28LW,
53,The Machinist,2004,https://boxd.it/248c,
54,Primer,2004,https://boxd.it/6YA,
55,City of God,2002,https://boxd.it/2a2a,
56,Mulholland Drive,2001,https://boxd.it/297o,
57,Donnie Darko,2001,https://boxd.it/2b2A,
58,Amores Perros,2000,https://boxd.it/2bfu,
59,Requiem for a Dream,2000,https://boxd.it/29VI,
60,American Psycho,2000,https://boxd.it/28Vs,
61,Fight Club,1999,https://boxd.it/2a9q,
62,American Beauty,1999,https://boxd.it/71Y,
63,The Iron Giant,1999,https://boxd.it/1Wow,
64,The Matrix,1999,https://boxd.it/2a1m,
65,Fear and Loathing in Las Vegas,1998,https://boxd.it/27Xs,
66,Trainspotting,1996,https://boxd.it/29XY,
67,Pulp Fiction,1994,https://boxd.it/29Pq,
68,The Silence of the Lambs,1991,https://boxd.it/2aHW,
69,Cinema Paradiso,1988,https://boxd.it/1UlA,
70,Come and See,1985,https://boxd.it/1w9q,
71,Scarface,1983,https://boxd.it/2b7g,
72,Fanny and Alexander,1982,https://boxd.it/22go,
73,The Shining,1980,https://boxd.it/29Nu,
74,All That Jazz,1979,https://boxd.it/1JB8,
75,Stalker,1979,https://boxd.it/28PO,
76,Autumn Sonata,1978,https://boxd.it/1Rio,
77,That Obscure Object of Desire,1977,https://boxd.it/22zg,
78,Mirror,1975,https://boxd.it/28Q8,
79,The Exorcist,1973,https://boxd.it/1Yoo,
80,Cries and Whispers,1972,https://boxd.it/1WK8,
81,The Discreet Charm of the Bourgeoisie,1972,https://boxd.it/2440,
82,The Godfather,1972,https://boxd.it/2aNK,
83,A Clockwork Orange,1971,https://boxd.it/2aVE,
84,Shame,1968,https://boxd.it/1tZo,
85,Belle de Jour,1967,https://boxd.it/29Uq,
86,The Young Girls of Rochefort,1967,https://boxd.it/26K8,
87,Andrei Rublev,1966,https://boxd.it/29lg,
88,Persona,1966,https://boxd.it/29B4,
89,Cul-de-sac,1966,https://boxd.it/23QW,
90,Pierrot le Fou,1965,https://boxd.it/26j2,
91,Band of Outsiders,1964,https://boxd.it/20Aw,
92,8½,1963,https://boxd.it/2aqm,
93,The Exterminating Angel,1962,https://boxd.it/1nRS,
94,Through a Glass Darkly,1961,https://boxd.it/1TrW,
95,Viridiana,1961,https://boxd.it/24eE,
96,The Virgin Spring,1960,https://boxd.it/1TjI,
97,La Dolce Vita,1960,https://boxd.it/2anC,
98,Apur Sansar,1959,https://boxd.it/29l6,
99,The Magician,1958,https://boxd.it/1nse,
100,Wild Strawberries,1957,https://boxd.it/29ZU,
101,Pather Panchali,1955,https://boxd.it/22yC,
102,Casablanca,1942,https://boxd.it/2aG0,
103,The Handmaiden,2016,https://boxd.it/948A,
104,Harakiri,1962,https://boxd.it/1NTU,
105,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq,
106,The Dark Knight,2008,https://boxd.it/2b0k,
107,Incendies,2010,https://boxd.it/Msm,
108,Leviathan,2014,https://boxd.it/7Ub8,
109,Apocalypse Now,1979,https://boxd.it/6ZS,
110,Roma,2018,https://boxd.it/f69M,
111,Mommy,2014,https://boxd.it/7Uau,
112,A Girl Walks Home Alone at Night,2014,https://boxd.it/7nZE,
113,A Separation,2011,https://boxd.it/gvo,
114,Ivan's Childhood,1962,https://boxd.it/1j6y,
115,Poor Things,2023,https://boxd.it/tNWU,
116,First Reformed,2017,https://boxd.it/go9C,
117,Hour of the Wolf,1968,https://boxd.it/1H9G,
